%NumGrains 712
%BeamCenter -7.261131
%BeamThickness 800.000000
%GlobalPosition 0.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:194
%	Lattice Parameter: 3.213837 3.213837 5.213943 90.000000 90.000000 120.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	PhaseNr
7678	-0.097869	0.054468	-0.993708	0.180143	0.982976	0.036138	0.978759	-0.175473	-0.106015	-6.562477	-442.295596	-50.016388	3.221934	3.212814	5.210925	89.967835	90.037185	119.945203	130.526314	0.060802	0.070879	24.358974	0.717391	-611.315870	-255.652010	-123.281609	-255.652010	-311.954577	248.444856	-123.281609	248.444856	3098.248001	-103.059258	-20.369841	-44.534126	-20.369841	-41.852487	-112.573415	-44.534126	-112.573415	300.698058	1.000000	
10002	0.486099	-0.242074	0.839707	0.371051	0.927128	0.052477	-0.791219	0.286065	0.540498	225.832447	-33.504172	29.045349	3.220019	3.214962	5.213296	89.992288	90.034077	120.015507	101.989307	0.063333	0.063567	23.957499	0.730769	212.778810	-29.501449	-825.059459	-29.501449	132.742870	-73.114211	-825.059459	-73.114211	1647.199757	-47.919370	43.853477	13.117491	43.853477	9.729125	-220.769075	13.117491	-220.769075	166.956708	1.000000	
10003	0.196179	-0.090530	0.976380	0.181701	0.981841	0.054528	-0.963586	0.166712	0.209066	-130.198184	297.707517	-2.352608	3.221152	3.214542	5.208186	90.009107	90.026992	119.958458	119.048621	0.049790	0.058307	27.588729	0.788793	-1046.944889	-158.527985	-490.687720	-158.527985	200.242746	-250.017227	-490.687720	-250.017227	2657.151600	-57.827431	-82.132199	-100.550034	-82.132199	112.370059	63.578602	-100.550034	63.578602	91.775144	1.000000	
7519	-0.072844	-0.040772	-0.996510	0.193633	0.979574	-0.054233	0.978366	-0.196907	-0.063461	-381.856616	-497.543316	20.408178	3.221554	3.212925	5.209710	89.986855	90.003649	119.951056	88.112359	0.047210	0.048529	33.262336	0.910714	-779.728288	-163.126169	-256.776423	-163.126169	-310.476945	273.422155	-256.776423	273.422155	2889.955893	101.602841	110.611629	-21.051021	110.611629	-103.514825	18.751976	-21.051021	18.751976	-95.871123	1.000000	
7522	0.337033	-0.016768	0.941344	0.154674	0.987243	-0.037792	-0.928701	0.158338	0.335327	-259.566882	-271.370246	-20.294228	3.220248	3.212444	5.217495	89.979284	90.022253	119.945863	92.247920	0.045895	0.045349	42.616939	0.974138	812.690158	192.367426	-477.241970	192.367426	-442.362304	-190.171164	-477.241970	-190.171164	2418.233293	562.117172	166.550056	129.854953	166.550056	-268.881969	47.873292	129.854953	47.873292	-322.805766	1.000000	
10006	-0.239904	0.076036	-0.967814	0.155200	0.987110	0.039081	0.958311	-0.140829	-0.248612	-374.455601	-72.664167	-44.712649	3.221205	3.211532	5.214207	89.969002	90.027859	119.948580	79.590088	0.043150	0.042660	39.587522	0.952586	122.353245	-303.609479	-530.747737	-303.609479	-740.173013	62.570250	-530.747737	62.570250	2762.678996	134.106634	-74.211199	-72.873352	-74.211199	-39.640565	15.498443	-72.873352	15.498443	-1.425864	1.000000	
7363	-0.059821	-0.035050	0.997594	0.306358	0.950508	0.051766	-0.950035	0.308717	-0.046122	-64.772736	45.944593	31.398991	3.223309	3.214409	5.212789	89.994676	90.007107	119.991449	82.201420	0.044271	0.049977	47.628441	0.945946	-210.045905	6.401443	226.821709	6.401443	25.964376	-242.872245	226.821709	-242.872245	3174.302851	-33.189899	3.279134	156.916206	3.279134	-33.314874	-74.358904	156.916206	-74.358904	-11.153706	1.000000	
7369	0.026443	-0.066106	0.997462	0.386148	0.921037	0.050804	-0.922058	0.383824	0.049882	362.933756	-127.801453	-34.441669	3.222601	3.213998	5.213092	90.014520	90.013035	120.043572	127.871291	0.062638	0.069549	27.554010	0.818584	-150.670593	-181.786141	-7.129434	-181.786141	-457.896681	9.579212	-7.129434	9.579212	2781.457730	166.750714	0.515104	-223.062745	0.515104	279.951764	-126.264945	-223.062745	-126.264945	-136.486149	1.000000	
7371	0.111349	-0.105763	0.988137	0.436626	0.898417	0.046959	-0.892726	0.426218	0.146217	305.922788	360.051145	-60.135972	3.218824	3.213991	5.212535	89.985590	89.988410	120.001114	126.752865	0.052097	0.062804	22.896650	0.701754	-218.080659	227.699731	-370.379843	227.699731	1.917938	-287.318853	-370.379843	-287.318853	1534.500664	234.569527	-30.284837	82.091879	-30.284837	36.815542	-156.073698	82.091879	-156.073698	54.644198	1.000000	
7702	0.177565	0.005381	-0.984094	0.241920	0.969061	0.048950	0.953911	-0.246764	0.170770	-508.763223	-344.377965	-11.722248	3.219633	3.212642	5.212910	89.988935	90.007641	120.034768	121.582169	0.063039	0.069140	33.590512	0.800000	-141.411953	-178.679079	358.809185	-178.679079	-692.862366	-370.440688	358.809185	-370.440688	1716.732993	-276.982818	-64.558974	89.774840	-64.558974	-75.977663	180.453210	89.774840	180.453210	301.860465	1.000000	
