   2.7614237e-01   5.7190958e-02   1.3807119e-01
  -2.7614237e-01   1.3807119e-01   5.7190958e-02
  -2.7614237e-01  -5.7190958e-02   1.3807119e-01
  -5.7190958e-02   2.7614237e-01  -1.3807119e-01
  -2.7614237e-01  -5.7190958e-02  -1.3807119e-01
   2.7614237e-01   1.3807119e-01   5.7190958e-02
   2.7614237e-01  -5.7190958e-02   1.3807119e-01
   5.7190958e-02   2.7614237e-01  -1.3807119e-01
   5.7190958e-02  -2.7614237e-01   1.3807119e-01
  -1.3807119e-01   2.7614237e-01  -5.7190958e-02
   1.3807119e-01  -2.7614237e-01   5.7190958e-02
  -2.7614237e-01   1.3807119e-01  -5.7190958e-02
   1.3807119e-01   2.7614237e-01  -5.7190958e-02
  -5.7190958e-02  -2.7614237e-01   1.3807119e-01
  -2.7614237e-01  -1.3807119e-01   5.7190958e-02
  -2.7614237e-01  -1.3807119e-01  -5.7190958e-02
  -5.7190958e-02  -2.7614237e-01  -1.3807119e-01
   2.7614237e-01   1.3807119e-01  -5.7190958e-02
   1.3807119e-01  -2.7614237e-01  -5.7190958e-02
   2.7614237e-01  -1.3807119e-01   5.7190958e-02
   2.7614237e-01  -5.7190958e-02  -1.3807119e-01
   2.7614237e-01   5.7190958e-02  -1.3807119e-01
  -1.3807119e-01  -2.7614237e-01   5.7190958e-02
   5.7190958e-02  -2.7614237e-01  -1.3807119e-01
   2.7614237e-01  -1.3807119e-01  -5.7190958e-02
  -1.3807119e-01  -2.7614237e-01  -5.7190958e-02
  -8.6624365e-18   2.7614237e-01   2.7614237e-01
  -1.9526215e-01   1.9526215e-01   2.7614237e-01
   1.9526215e-01   1.9526215e-01   2.7614237e-01
  -1.9526215e-01   1.9526215e-01  -2.7614237e-01
  -1.9526215e-01   2.7614237e-01   1.9526215e-01
  -2.7614237e-01  -8.6624365e-18  -2.7614237e-01
   1.9526215e-01   2.7614237e-01   1.9526215e-01
  -2.7614237e-01   1.9526215e-01   1.9526215e-01
  -2.7614237e-01  -8.6624365e-18   2.7614237e-01
  -8.6624365e-18   2.7614237e-01  -2.7614237e-01
  -2.7614237e-01   1.9526215e-01  -1.9526215e-01
   2.7614237e-01   1.9526215e-01   1.9526215e-01
   2.7614237e-01   8.6624365e-18   2.7614237e-01
  -1.9526215e-01   2.7614237e-01  -1.9526215e-01
  -1.9526215e-01  -1.9526215e-01  -2.7614237e-01
   1.9526215e-01  -2.7614237e-01   1.9526215e-01
  -1.9526215e-01  -1.9526215e-01   2.7614237e-01
   1.9526215e-01   1.9526215e-01  -2.7614237e-01
   1.9526215e-01  -1.9526215e-01   2.7614237e-01
  -2.7614237e-01  -1.9526215e-01  -1.9526215e-01
   8.6624365e-18  -2.7614237e-01   2.7614237e-01
   8.6624365e-18  -2.7614237e-01  -2.7614237e-01
  -2.7614237e-01   2.7614237e-01   8.6624365e-18
   2.7614237e-01  -1.9526215e-01  -1.9526215e-01
  -2.7614237e-01  -1.9526215e-01   1.9526215e-01
   2.7614237e-01   8.6624365e-18  -2.7614237e-01
   2.7614237e-01  -1.9526215e-01   1.9526215e-01
   1.9526215e-01   2.7614237e-01  -1.9526215e-01
  -1.9526215e-01  -2.7614237e-01  -1.9526215e-01
   2.7614237e-01  -2.7614237e-01  -8.6624365e-18
   1.9526215e-01  -1.9526215e-01  -2.7614237e-01
   2.7614237e-01   2.7614237e-01  -8.6624365e-18
  -1.9526215e-01  -2.7614237e-01   1.9526215e-01
   2.7614237e-01   1.9526215e-01  -1.9526215e-01
   1.9526215e-01  -2.7614237e-01  -1.9526215e-01
  -2.7614237e-01  -2.7614237e-01  -8.6624365e-18
  -1.1438192e-01   2.7614237e-01   2.7614237e-01
   1.1438192e-01   2.7614237e-01   2.7614237e-01
  -2.7614237e-01   1.1438192e-01  -2.7614237e-01
  -2.7614237e-01   1.1438192e-01   2.7614237e-01
  -1.1438192e-01   2.7614237e-01  -2.7614237e-01
   2.7614237e-01   1.1438192e-01   2.7614237e-01
  -2.7614237e-01  -1.1438192e-01  -2.7614237e-01
   1.1438192e-01   2.7614237e-01  -2.7614237e-01
  -2.7614237e-01   2.7614237e-01   1.1438192e-01
  -2.7614237e-01  -1.1438192e-01   2.7614237e-01
   1.1438192e-01  -2.7614237e-01   2.7614237e-01
   2.7614237e-01   2.7614237e-01   1.1438192e-01
   2.7614237e-01  -1.1438192e-01   2.7614237e-01
   2.7614237e-01  -2.7614237e-01   1.1438192e-01
  -1.1438192e-01  -2.7614237e-01  -2.7614237e-01
  -2.7614237e-01   2.7614237e-01  -1.1438192e-01
  -1.1438192e-01  -2.7614237e-01   2.7614237e-01
   2.7614237e-01  -1.1438192e-01  -2.7614237e-01
   2.7614237e-01   1.1438192e-01  -2.7614237e-01
  -2.7614237e-01  -2.7614237e-01  -1.1438192e-01
   1.1438192e-01  -2.7614237e-01  -2.7614237e-01
   2.7614237e-01  -2.7614237e-01  -1.1438192e-01
  -2.7614237e-01  -2.7614237e-01   1.1438192e-01
   2.7614237e-01   2.7614237e-01  -1.1438192e-01
   0.0000000e+00   0.0000000e+00   4.1421356e-01
   0.0000000e+00   4.1421356e-01   0.0000000e+00
   4.1421356e-01   0.0000000e+00   0.0000000e+00
  -5.7190958e-02   1.3807119e-01   4.1421356e-01
   5.7190958e-02   1.3807119e-01   4.1421356e-01
  -1.3807119e-01   5.7190958e-02   4.1421356e-01
   1.3807119e-01   5.7190958e-02   4.1421356e-01
  -5.7190958e-02  -1.3807119e-01  -4.1421356e-01
   1.3807119e-01   5.7190958e-02  -4.1421356e-01
   5.7190958e-02  -1.3807119e-01  -4.1421356e-01
   1.3807119e-01  -5.7190958e-02  -4.1421356e-01
   5.7190958e-02  -4.1421356e-01   1.3807119e-01
   1.3807119e-01  -4.1421356e-01   5.7190958e-02
  -5.7190958e-02  -4.1421356e-01   1.3807119e-01
   1.3807119e-01   4.1421356e-01   5.7190958e-02
   4.1421356e-01  -5.7190958e-02  -1.3807119e-01
   4.1421356e-01   1.3807119e-01   5.7190958e-02
   4.1421356e-01  -1.3807119e-01  -5.7190958e-02
  -5.7190958e-02   4.1421356e-01  -1.3807119e-01
   4.1421356e-01   1.3807119e-01  -5.7190958e-02
   4.1421356e-01   5.7190958e-02   1.3807119e-01
  -1.3807119e-01   4.1421356e-01  -5.7190958e-02
   5.7190958e-02   4.1421356e-01  -1.3807119e-01
   1.3807119e-01   4.1421356e-01  -5.7190958e-02
   4.1421356e-01   5.7190958e-02  -1.3807119e-01
   4.1421356e-01  -5.7190958e-02   1.3807119e-01
   4.1421356e-01  -1.3807119e-01   5.7190958e-02
  -1.7235426e-18   2.7614237e-01   4.1421356e-01
  -1.9526215e-01   1.9526215e-01   4.1421356e-01
   1.9526215e-01   1.9526215e-01   4.1421356e-01
   1.9526215e-01  -4.1421356e-01   1.9526215e-01
  -1.9526215e-01  -1.9526215e-01  -4.1421356e-01
   2.7614237e-01   1.7235426e-18   4.1421356e-01
  -1.7235426e-18  -4.1421356e-01   2.7614237e-01
   4.1421356e-01  -1.9526215e-01  -1.9526215e-01
   2.7614237e-01  -4.1421356e-01   1.7235426e-18
  -1.7235426e-18  -2.7614237e-01  -4.1421356e-01
  -1.7235426e-18   4.1421356e-01  -2.7614237e-01
   2.7614237e-01  -1.7235426e-18  -4.1421356e-01
   4.1421356e-01   1.7235426e-18  -2.7614237e-01
   4.1421356e-01   2.7614237e-01   1.7235426e-18
   4.1421356e-01   1.9526215e-01   1.9526215e-01
   1.9526215e-01  -1.9526215e-01  -4.1421356e-01
  -1.9526215e-01   4.1421356e-01  -1.9526215e-01
   4.1421356e-01  -1.7235426e-18   2.7614237e-01
   4.1421356e-01  -2.7614237e-01  -1.7235426e-18
   4.1421356e-01  -1.9526215e-01   1.9526215e-01
  -1.9526215e-01  -4.1421356e-01   1.9526215e-01
   2.7614237e-01   4.1421356e-01  -1.7235426e-18
   1.9526215e-01   4.1421356e-01  -1.9526215e-01
   4.1421356e-01   1.9526215e-01  -1.9526215e-01
  -1.1438192e-01   2.7614237e-01   4.1421356e-01
   1.1438192e-01   2.7614237e-01   4.1421356e-01
  -2.7614237e-01   1.1438192e-01   4.1421356e-01
   1.1438192e-01  -4.1421356e-01   2.7614237e-01
   2.7614237e-01  -4.1421356e-01   1.1438192e-01
   2.7614237e-01   1.1438192e-01   4.1421356e-01
   4.1421356e-01  -1.1438192e-01  -2.7614237e-01
  -1.1438192e-01  -2.7614237e-01  -4.1421356e-01
  -1.1438192e-01   4.1421356e-01  -2.7614237e-01
   4.1421356e-01   2.7614237e-01   1.1438192e-01
   2.7614237e-01   1.1438192e-01  -4.1421356e-01
   4.1421356e-01  -2.7614237e-01  -1.1438192e-01
   2.7614237e-01  -1.1438192e-01  -4.1421356e-01
  -1.1438192e-01  -4.1421356e-01   2.7614237e-01
   1.1438192e-01  -2.7614237e-01  -4.1421356e-01
   4.1421356e-01   1.1438192e-01   2.7614237e-01
   4.1421356e-01  -2.7614237e-01   1.1438192e-01
   1.1438192e-01   4.1421356e-01  -2.7614237e-01
   2.7614237e-01   4.1421356e-01   1.1438192e-01
   4.1421356e-01   2.7614237e-01  -1.1438192e-01
   4.1421356e-01   1.1438192e-01  -2.7614237e-01
  -2.7614237e-01   4.1421356e-01  -1.1438192e-01
   4.1421356e-01  -1.1438192e-01   2.7614237e-01
   2.7614237e-01   4.1421356e-01  -1.1438192e-01
   3.3333333e-01  -3.3333333e-01   3.3333333e-01
   3.3333333e-01  -3.3333333e-01  -3.3333333e-01
   3.3333333e-01   3.3333333e-01   3.3333333e-01
   3.3333333e-01   3.3333333e-01  -3.3333333e-01
   2.5245310e-01  -4.1421356e-01   3.3333333e-01
   3.3333333e-01  -4.1421356e-01   2.5245310e-01
   4.1421356e-01  -2.5245310e-01  -3.3333333e-01
   4.1421356e-01  -3.3333333e-01  -2.5245310e-01
   2.5245310e-01   3.3333333e-01   4.1421356e-01
   3.3333333e-01  -2.5245310e-01  -4.1421356e-01
   4.1421356e-01  -5.7190958e-02  -4.1421356e-01
   3.3333333e-01   2.5245310e-01   4.1421356e-01
   4.1421356e-01  -3.3333333e-01   2.5245310e-01
   4.1421356e-01  -4.1421356e-01   5.7190958e-02
   4.1421356e-01   4.1421356e-01   5.7190958e-02
   4.1421356e-01   3.3333333e-01   2.5245310e-01
   2.5245310e-01  -3.3333333e-01  -4.1421356e-01
   4.1421356e-01   4.1421356e-01  -5.7190958e-02
   4.1421356e-01   5.7190958e-02  -4.1421356e-01
   4.1421356e-01   2.5245310e-01   3.3333333e-01
   4.1421356e-01  -2.5245310e-01   3.3333333e-01
   4.1421356e-01   5.7190958e-02   4.1421356e-01
   4.1421356e-01  -4.1421356e-01  -5.7190958e-02
   4.1421356e-01  -5.7190958e-02   4.1421356e-01
   2.5245310e-01   4.1421356e-01  -3.3333333e-01
   3.3333333e-01   4.1421356e-01  -2.5245310e-01
   4.1421356e-01   3.3333333e-01  -2.5245310e-01
   4.1421356e-01   2.5245310e-01  -3.3333333e-01
   4.1421356e-01  -1.7157288e-01  -4.1421356e-01
   4.1421356e-01  -4.1421356e-01   1.7157288e-01
   4.1421356e-01   4.1421356e-01   1.7157288e-01
   4.1421356e-01   1.7157288e-01   4.1421356e-01
   4.1421356e-01   4.1421356e-01  -1.7157288e-01
   4.1421356e-01   1.7157288e-01  -4.1421356e-01
  -4.1421356e-01  -4.1421356e-01  -1.7157288e-01
  -4.1421356e-01  -4.1421356e-01  -5.7190958e-02
  -4.1421356e-01  -4.1421356e-01   5.7190958e-02
  -4.1421356e-01  -4.1421356e-01   1.7157288e-01
  -4.1421356e-01  -3.3333333e-01  -2.5245310e-01
  -4.1421356e-01  -3.3333333e-01   2.5245310e-01
  -4.1421356e-01  -2.7614237e-01  -1.1438192e-01
  -4.1421356e-01  -2.7614237e-01   1.7235426e-18
  -4.1421356e-01  -2.7614237e-01   1.1438192e-01
  -4.1421356e-01  -2.5245310e-01  -3.3333333e-01
  -4.1421356e-01  -2.5245310e-01   3.3333333e-01
  -4.1421356e-01  -1.9526215e-01  -1.9526215e-01
  -4.1421356e-01  -1.9526215e-01   1.9526215e-01
  -4.1421356e-01  -1.7157288e-01  -4.1421356e-01
  -4.1421356e-01  -1.7157288e-01   4.1421356e-01
  -4.1421356e-01  -1.3807119e-01  -5.7190958e-02
  -4.1421356e-01  -1.3807119e-01   5.7190958e-02
  -4.1421356e-01  -1.1438192e-01  -2.7614237e-01
  -4.1421356e-01  -1.1438192e-01   2.7614237e-01
  -4.1421356e-01  -5.7190958e-02  -4.1421356e-01
  -4.1421356e-01  -5.7190958e-02  -1.3807119e-01
  -4.1421356e-01  -5.7190958e-02   1.3807119e-01
  -4.1421356e-01  -5.7190958e-02   4.1421356e-01
  -4.1421356e-01  -1.7235426e-18  -2.7614237e-01
  -4.1421356e-01   0.0000000e+00   0.0000000e+00
  -4.1421356e-01   1.7235426e-18   2.7614237e-01
  -4.1421356e-01   5.7190958e-02  -4.1421356e-01
  -4.1421356e-01   5.7190958e-02  -1.3807119e-01
  -4.1421356e-01   5.7190958e-02   1.3807119e-01
  -4.1421356e-01   5.7190958e-02   4.1421356e-01
  -4.1421356e-01   1.1438192e-01  -2.7614237e-01
  -4.1421356e-01   1.1438192e-01   2.7614237e-01
  -4.1421356e-01   1.3807119e-01  -5.7190958e-02
  -4.1421356e-01   1.3807119e-01   5.7190958e-02
  -4.1421356e-01   1.7157288e-01  -4.1421356e-01
  -4.1421356e-01   1.7157288e-01   4.1421356e-01
  -4.1421356e-01   1.9526215e-01  -1.9526215e-01
  -4.1421356e-01   1.9526215e-01   1.9526215e-01
  -4.1421356e-01   2.5245310e-01  -3.3333333e-01
  -4.1421356e-01   2.5245310e-01   3.3333333e-01
  -4.1421356e-01   2.7614237e-01  -1.1438192e-01
  -4.1421356e-01   2.7614237e-01  -1.7235426e-18
  -4.1421356e-01   2.7614237e-01   1.1438192e-01
  -4.1421356e-01   3.3333333e-01  -2.5245310e-01
  -4.1421356e-01   3.3333333e-01   2.5245310e-01
  -4.1421356e-01   4.1421356e-01  -1.7157288e-01
  -4.1421356e-01   4.1421356e-01  -5.7190958e-02
  -4.1421356e-01   4.1421356e-01   5.7190958e-02
  -4.1421356e-01   4.1421356e-01   1.7157288e-01
  -3.3333333e-01  -4.1421356e-01  -2.5245310e-01
  -3.3333333e-01  -4.1421356e-01   2.5245310e-01
  -3.3333333e-01  -3.3333333e-01  -3.3333333e-01
  -3.3333333e-01  -3.3333333e-01   3.3333333e-01
  -3.3333333e-01  -2.5245310e-01  -4.1421356e-01
  -3.3333333e-01  -2.5245310e-01   4.1421356e-01
  -3.3333333e-01   2.5245310e-01  -4.1421356e-01
  -3.3333333e-01   2.5245310e-01   4.1421356e-01
  -3.3333333e-01   3.3333333e-01  -3.3333333e-01
  -3.3333333e-01   3.3333333e-01   3.3333333e-01
  -3.3333333e-01   4.1421356e-01  -2.5245310e-01
  -3.3333333e-01   4.1421356e-01   2.5245310e-01
  -2.7614237e-01  -4.1421356e-01  -1.1438192e-01
  -2.7614237e-01  -4.1421356e-01  -1.7235426e-18
  -2.7614237e-01  -4.1421356e-01   1.1438192e-01
  -2.7614237e-01  -1.1438192e-01  -4.1421356e-01
  -2.7614237e-01  -1.1438192e-01   4.1421356e-01
  -2.7614237e-01   1.7235426e-18  -4.1421356e-01
  -2.7614237e-01  -1.7235426e-18   4.1421356e-01
  -2.7614237e-01   1.1438192e-01  -4.1421356e-01
  -2.7614237e-01   4.1421356e-01   1.7235426e-18
  -2.7614237e-01   4.1421356e-01   1.1438192e-01
  -2.5245310e-01  -4.1421356e-01  -3.3333333e-01
  -2.5245310e-01  -4.1421356e-01   3.3333333e-01
  -2.5245310e-01  -3.3333333e-01  -4.1421356e-01
  -2.5245310e-01  -3.3333333e-01   4.1421356e-01
  -2.5245310e-01   3.3333333e-01  -4.1421356e-01
  -2.5245310e-01   3.3333333e-01   4.1421356e-01
  -2.5245310e-01   4.1421356e-01  -3.3333333e-01
  -2.5245310e-01   4.1421356e-01   3.3333333e-01
  -1.9526215e-01  -4.1421356e-01  -1.9526215e-01
  -1.9526215e-01  -1.9526215e-01   4.1421356e-01
  -1.9526215e-01   1.9526215e-01  -4.1421356e-01
  -1.9526215e-01   4.1421356e-01   1.9526215e-01
  -1.7157288e-01  -4.1421356e-01  -4.1421356e-01
  -1.7157288e-01  -4.1421356e-01   4.1421356e-01
  -1.7157288e-01   4.1421356e-01  -4.1421356e-01
  -1.7157288e-01   4.1421356e-01   4.1421356e-01
  -1.3807119e-01  -4.1421356e-01  -5.7190958e-02
  -1.3807119e-01  -4.1421356e-01   5.7190958e-02
  -1.3807119e-01  -5.7190958e-02  -4.1421356e-01
  -1.3807119e-01  -5.7190958e-02   4.1421356e-01
  -1.3807119e-01   5.7190958e-02  -4.1421356e-01
  -1.3807119e-01   4.1421356e-01   5.7190958e-02
  -1.1438192e-01  -4.1421356e-01  -2.7614237e-01
  -1.1438192e-01  -2.7614237e-01   4.1421356e-01
  -1.1438192e-01   2.7614237e-01  -4.1421356e-01
  -1.1438192e-01   4.1421356e-01   2.7614237e-01
  -5.7190958e-02  -4.1421356e-01  -4.1421356e-01
  -5.7190958e-02  -4.1421356e-01  -1.3807119e-01
  -5.7190958e-02  -4.1421356e-01   4.1421356e-01
  -5.7190958e-02  -1.3807119e-01   4.1421356e-01
  -5.7190958e-02   1.3807119e-01  -4.1421356e-01
  -5.7190958e-02   4.1421356e-01  -4.1421356e-01
  -5.7190958e-02   4.1421356e-01   1.3807119e-01
  -5.7190958e-02   4.1421356e-01   4.1421356e-01
   1.7235426e-18  -4.1421356e-01  -2.7614237e-01
   0.0000000e+00  -4.1421356e-01   0.0000000e+00
   1.7235426e-18  -2.7614237e-01   4.1421356e-01
   0.0000000e+00   0.0000000e+00  -4.1421356e-01
   1.7235426e-18   2.7614237e-01  -4.1421356e-01
   1.7235426e-18   4.1421356e-01   2.7614237e-01
   5.7190958e-02  -4.1421356e-01  -4.1421356e-01
   5.7190958e-02  -4.1421356e-01  -1.3807119e-01
   5.7190958e-02  -4.1421356e-01   4.1421356e-01
   5.7190958e-02  -1.3807119e-01   4.1421356e-01
   5.7190958e-02   1.3807119e-01  -4.1421356e-01
   5.7190958e-02   4.1421356e-01  -4.1421356e-01
   5.7190958e-02   4.1421356e-01   1.3807119e-01
   5.7190958e-02   4.1421356e-01   4.1421356e-01
   1.1438192e-01  -4.1421356e-01  -2.7614237e-01
   1.1438192e-01  -2.7614237e-01   4.1421356e-01
   1.1438192e-01   2.7614237e-01  -4.1421356e-01
   1.1438192e-01   4.1421356e-01   2.7614237e-01
   1.3807119e-01  -4.1421356e-01  -5.7190958e-02
   1.3807119e-01  -5.7190958e-02   4.1421356e-01
   1.7157288e-01  -4.1421356e-01  -4.1421356e-01
   1.7157288e-01  -4.1421356e-01   4.1421356e-01
   1.7157288e-01   4.1421356e-01  -4.1421356e-01
   1.7157288e-01   4.1421356e-01   4.1421356e-01
   1.9526215e-01  -4.1421356e-01  -1.9526215e-01
   1.9526215e-01  -1.9526215e-01   4.1421356e-01
   1.9526215e-01   1.9526215e-01  -4.1421356e-01
   1.9526215e-01   4.1421356e-01   1.9526215e-01
   2.5245310e-01  -4.1421356e-01  -3.3333333e-01
   2.5245310e-01  -3.3333333e-01   4.1421356e-01
   2.5245310e-01   3.3333333e-01  -4.1421356e-01
   2.5245310e-01   4.1421356e-01   3.3333333e-01
   2.7614237e-01  -4.1421356e-01  -1.1438192e-01
   2.7614237e-01  -1.1438192e-01   4.1421356e-01
   3.3333333e-01  -4.1421356e-01  -2.5245310e-01
   3.3333333e-01  -2.5245310e-01   4.1421356e-01
   3.3333333e-01   2.5245310e-01  -4.1421356e-01
   3.3333333e-01   4.1421356e-01   2.5245310e-01
   4.1421356e-01  -4.1421356e-01  -1.7157288e-01
   4.1421356e-01  -1.7157288e-01   4.1421356e-01
