%NumGrains 1050
%BeamCenter 6.509644
%BeamThickness 200.000000
%GlobalPosition 0.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:225
%	Lattice Parameter: 3.618000 3.618000 3.618000 90.000000 90.000000 90.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	PhaseNr
39508	0.407721	-0.287859	0.866546	-0.911476	-0.071619	0.405070	-0.054542	-0.954991	-0.291577	-64.565135	461.967943	60.627819	3.618013	3.618275	3.618005	90.017317	90.000754	90.006073	48.554285	0.044697	0.038695	37.885456	1.000000	91.135146	19.436430	153.691330	19.436430	10.398137	12.567043	153.691330	12.567043	-20.605113	73.706310	77.792922	-170.664997	77.792922	-42.893406	37.353117	-170.664997	37.353117	-67.764118	1.000000	
56497	0.196055	0.680408	0.706122	0.977664	-0.191246	-0.087166	0.075735	0.707439	-0.702705	-132.203414	123.507444	90.104664	3.618207	3.617620	3.617848	89.997072	90.003255	89.995375	32.740173	0.044690	0.039006	26.939720	0.855263	-39.994116	28.504207	-18.210746	28.504207	41.216697	64.776724	-18.210746	64.776724	-91.115474	65.449737	-115.520152	33.839376	-115.520152	76.227318	21.371484	33.839376	21.371484	-68.890973	1.000000	
48345	-0.657994	-0.718365	0.225821	0.732806	-0.679880	-0.027543	0.173317	0.147360	0.973779	-220.754489	224.672391	60.500152	3.617897	3.617523	3.617681	90.000470	89.997983	90.006204	112.928272	0.087053	0.080773	18.628205	0.684211	-139.952646	-41.976808	1.940218	-41.976808	-23.246934	27.675746	1.940218	27.675746	-85.376484	193.164039	-228.385822	270.624163	-228.385822	231.388578	-208.315688	270.624163	-208.315688	19.655190	1.000000	
55181	0.867118	0.409031	-0.284253	0.332445	-0.050277	0.941782	0.370926	-0.911135	-0.179576	128.604754	628.247304	85.748503	3.617680	3.618585	3.618192	90.008459	89.997642	90.023587	41.493540	0.070222	0.059327	42.308156	0.921053	-174.263259	-76.780919	26.218943	-76.780919	64.553687	122.305047	26.218943	122.305047	236.038261	-138.022440	-105.736576	146.784418	-105.736576	91.507559	198.345398	146.784418	198.345398	-11.501090	1.000000	
42413	-0.796651	-0.013517	0.604288	-0.318092	0.859487	-0.400125	-0.513969	-0.510979	-0.689011	79.146576	-146.369211	80.571316	3.617988	3.618113	3.617657	89.992342	89.997163	90.022570	52.816447	0.046645	0.039995	25.133581	1.000000	-65.870220	193.939839	-57.329896	193.939839	75.593347	-0.778529	-57.329896	-0.778529	-76.577498	-50.287203	152.412289	-2.705223	152.412289	-95.967823	160.282296	-2.705223	160.282296	91.226808	1.000000	
55102	0.619454	-0.784975	0.009514	0.333096	0.273795	0.902266	-0.710861	-0.555743	0.431075	401.697953	-134.789239	27.394643	3.617691	3.618129	3.617973	89.988271	89.981992	89.999252	41.368837	0.042396	0.040071	63.376714	0.986842	-16.817118	-9.835992	60.205229	-9.835992	133.416674	-107.994789	60.205229	-107.994789	-173.726072	-14.513174	-84.792455	41.724609	-84.792455	161.917951	-73.289076	41.724609	-73.289076	-57.374359	1.000000	
54816	0.474947	-0.856318	-0.202843	0.028050	-0.215651	0.976068	-0.879567	-0.469270	-0.078403	-87.427879	198.050162	-70.368035	3.617590	3.618047	3.618334	90.003033	90.013444	90.001022	36.823943	0.041194	0.038811	34.294901	1.000000	8.369255	-49.019706	28.462960	-49.019706	93.304859	108.113581	28.462960	108.113581	-109.820492	-17.951650	-85.229102	23.734886	-85.229102	13.373167	159.019510	23.734886	159.019510	67.964561	1.000000	
40439	-0.235068	-0.449302	0.861899	-0.148653	0.892934	0.424938	-0.960544	-0.028234	-0.276690	26.437099	396.389363	101.219031	3.617665	3.618271	3.618139	90.001857	90.005268	89.991491	62.342915	0.040878	0.041241	32.986687	1.000000	85.500273	-28.690341	36.856258	-28.690341	38.427682	-61.924891	36.856258	-61.924891	-102.998454	11.451042	-119.915151	14.640290	-119.915151	-158.788400	-86.811646	14.640290	-86.811646	145.182378	1.000000	
47556	-0.160426	-0.506073	0.847440	0.925676	-0.375157	-0.048800	0.342619	0.776626	0.528644	79.059431	646.715076	-54.145941	3.617709	3.618597	3.618225	89.976142	89.983431	89.976222	77.371358	0.045751	0.051538	52.548724	0.986842	-99.339681	9.504193	16.749792	9.504193	-195.162248	66.395643	16.749792	66.395643	441.175400	21.486787	-22.023448	136.186214	-22.023448	-52.489394	119.713240	136.186214	119.713240	80.866464	1.000000	
47889	0.751957	-0.311817	0.580802	0.292218	0.947431	0.130320	-0.590906	0.071726	0.803546	-168.698936	418.772473	0.169817	3.618292	3.618092	3.617957	90.011298	89.981446	90.004424	45.700132	0.051688	0.044265	60.847312	1.000000	239.284023	-21.583080	11.714525	-21.583080	-3.807657	-43.079715	11.714525	-43.079715	-141.293492	297.291780	-98.288965	1.407020	-98.288965	28.126978	23.533500	1.407020	23.533500	-159.492824	1.000000	
49602	-0.158247	-0.697133	0.699259	-0.220993	0.715223	0.663037	-0.962351	-0.049607	-0.267244	-275.898434	-15.008012	93.570830	3.618028	3.617894	3.617889	89.999497	90.002684	89.990931	42.083498	0.044957	0.042305	30.907533	1.000000	-10.705085	10.069234	75.064337	10.069234	-42.106310	-32.901752	75.064337	-32.901752	0.466002	-87.659234	8.645106	132.126912	8.645106	-26.724001	-19.327371	132.126912	-19.327371	45.669439	1.000000	
43162	-0.588361	0.061335	0.806269	-0.788584	0.176952	-0.588917	-0.178792	-0.982307	-0.055744	134.239040	62.202920	35.988415	3.618144	3.617843	3.618021	89.989036	89.991282	90.007933	77.661795	0.063235	0.060985	23.278138	0.868421	-40.342449	14.020729	-117.293162	14.020729	95.472960	27.655069	-117.293162	27.655069	-52.883405	195.388531	45.384177	-203.604977	45.384177	78.687847	40.653367	-203.604977	40.653367	40.249920	1.000000	
