105
264
8
        53         7        62        82        83        63       194       214       215       195
        54         7        63        83        84        64       195       215       216       196
        55         7        64        84        85        65       196       216       217       197
        56         7        65        85        86        66       197       217       218       198
        57         7        66        86        87        67       198       218       219       199
        58         7        67        87        88        68       199       219       220       200
        59         7        68        88        89        69       200       220       221       201
        60         7        69        89        90        70       201       221       222       202
        61         7        70        90        91        71       202       222       223       203
        62         7        71        91        92        72       203       223       224       204
        63         7        72        92         9        10       204       224       141       142
        64         7         3         2        93        73       135       134       225       205
        65         7        73        93        94        74       205       225       226       206
        66         7        74        94        95        75       206       226       227       207
        67         7        75        95        96        76       207       227       228       208
        68         7        76        96        97        77       208       228       229       209
        69         7        77        97        98        78       209       229       230       210
        70         7        78        98        99        79       210       230       231       211
        71         7        79        99       100        80       211       231       232       212
        72         7        80       100       101        81       212       232       233       213
        73         7        81       101       102        82       213       233       234       214
        74         7        82       102       103        83       214       234       235       215
        75         7        83       103       104        84       215       235       236       216
        76         7        84       104       105        85       216       236       237       217
        77         7        85       105       106        86       217       237       238       218
        78         7        86       106       107        87       218       238       239       219
        79         7        87       107       108        88       219       239       240       220
        80         7        88       108       109        89       220       240       241       221
        81         7        89       109       110        90       221       241       242       222
        82         7        90       110       111        91       222       242       243       223
        83         7        91       111       112        92       223       243       244       224
        84         7        92       112         8         9       224       244       140       141
        85         7         2         1       113        93       134       133       245       225
        86         7        93       113       114        94       225       245       246       226
        87         7        94       114       115        95       226       246       247       227
        88         7        95       115       116        96       227       247       248       228
        89         7        96       116       117        97       228       248       249       229
        90         7        97       117       118        98       229       249       250       230
        91         7        98       118       119        99       230       250       251       231
        92         7        99       119       120       100       231       251       252       232
        93         7       100       120       121       101       232       252       253       233
        94         7       101       121       122       102       233       253       254       234
        95         7       102       122       123       103       234       254       255       235
        96         7       103       123       124       104       235       255       256       236
        97         7       104       124       125       105       236       256       257       237
        98         7       105       125       126       106       237       257       258       238
        99         7       106       126       127       107       238       258       259       239
       100         7       107       127       128       108       239       259       260       240
       101         7       108       128       129       109       240       260       261       241
       102         7       109       129       130       110       241       261       262       242
       103         7       110       130       131       111       242       262       263       243
       104         7       111       131       132       112       243       263       264       244
       105         7       112       132         7         8       244       264       139       140
         1 1.170541932096770e+0 5.884711682419384e+0 0.000000000000000e+0
         2 -1.159145069302751e+0 5.886967191034032e+0 0.000000000000000e+0
         3 -3.352489410273228e+0 4.976023990497420e+0 0.000000000000000e+0
         4 -4.976023990497420e+0 3.352489410273229e+0 0.000000000000000e+0
         5 -5.886967191034032e+0 1.159145069302752e+0 0.000000000000000e+0
         6 -5.884711682419384e+0 -1.170541932096768e+0 0.000000000000000e+0
         7 2.926354830241925e+0 1.471177920604846e+1 0.000000000000000e+0
         8 -2.897862673256879e+0 1.471741797758508e+1 0.000000000000000e+0
         9 -8.381223525683073e+0 1.244005997624355e+1 0.000000000000000e+0
        10 -1.244005997624355e+1 8.381223525683073e+0 0.000000000000000e+0
        11 -1.471741797758508e+1 2.897862673256880e+0 0.000000000000000e+0
        12 -1.471177920604846e+1 -2.926354830241919e+0 0.000000000000000e+0
        13 -5.984791813072774e+0 -1.190449107812699e+0 0.000000000000000e+0
        14 -6.116897585535250e+0 -1.216726579757729e+0 0.000000000000000e+0
        15 -6.281028999806810e+0 -1.249374347931856e+0 0.000000000000000e+0
        16 -6.477186055887458e+0 -1.288392412335082e+0 0.000000000000000e+0
        17 -6.705368753777186e+0 -1.333780772967405e+0 0.000000000000000e+0
        18 -6.965577093476004e+0 -1.385539429828827e+0 0.000000000000000e+0
        19 -7.257811074983906e+0 -1.443668382919347e+0 0.000000000000000e+0
        20 -7.582070698300892e+0 -1.508167632238965e+0 0.000000000000000e+0
        21 -7.938355963426964e+0 -1.579037177787681e+0 0.000000000000000e+0
        22 -8.326666870362118e+0 -1.656277019565494e+0 0.000000000000000e+0
        23 -8.747003419106360e+0 -1.739887157572406e+0 0.000000000000000e+0
        24 -9.199365609659688e+0 -1.829867591808416e+0 0.000000000000000e+0
        25 -9.683753442022100e+0 -1.926218322273525e+0 0.000000000000000e+0
        26 -1.020016691619360e+1 -2.028939348967731e+0 0.000000000000000e+0
        27 -1.074860603217418e+1 -2.138030671891035e+0 0.000000000000000e+0
        28 -1.132907078996385e+1 -2.253492291043437e+0 0.000000000000000e+0
        29 -1.194156118956260e+1 -2.375324206424938e+0 0.000000000000000e+0
        30 -1.258607723097044e+1 -2.503526418035536e+0 0.000000000000000e+0
        31 -1.326261891418736e+1 -2.638098925875232e+0 0.000000000000000e+0
        32 -1.397118623921337e+1 -2.779041729944027e+0 0.000000000000000e+0
        33 -5.987085680677468e+0 1.178858420821506e+0 0.000000000000000e+0
        34 -6.119242087006802e+0 1.204880044826262e+0 0.000000000000000e+0
        35 -6.283436410022038e+0 1.237209941317019e+0 0.000000000000000e+0
        36 -6.479668649723172e+0 1.275848110293777e+0 0.000000000000000e+0
        37 -6.707938806110206e+0 1.320794551756537e+0 0.000000000000000e+0
        38 -6.968246879183140e+0 1.372049265705298e+0 0.000000000000000e+0
        39 -7.260592868941974e+0 1.429612252140061e+0 0.000000000000000e+0
        40 -7.584976775386704e+0 1.493483511060825e+0 0.000000000000000e+0
        41 -7.941398598517338e+0 1.563663042467590e+0 0.000000000000000e+0
        42 -8.329858338333867e+0 1.640150846360356e+0 0.000000000000000e+0
        43 -8.750355994836298e+0 1.722946922739124e+0 0.000000000000000e+0
        44 -9.202891568024629e+0 1.812051271603894e+0 0.000000000000000e+0
        45 -9.687465057898859e+0 1.907463892954665e+0 0.000000000000000e+0
        46 -1.020407646445899e+1 2.009184786791436e+0 0.000000000000000e+0
        47 -1.075272578770502e+1 2.117213953114209e+0 0.000000000000000e+0
        48 -1.133341302763695e+1 2.231551391922985e+0 0.000000000000000e+0
        49 -1.194613818425478e+1 2.352197103217762e+0 0.000000000000000e+0
        50 -1.259090125755850e+1 2.479151086998539e+0 0.000000000000000e+0
        51 -1.326770224754813e+1 2.612413343265317e+0 0.000000000000000e+0
        52 -1.397654115422365e+1 2.751983872018098e+0 0.000000000000000e+0
        53 -5.060650248839212e+0 3.409504536298283e+0 0.000000000000000e+0
        54 -5.172356909850380e+0 3.484764502651356e+0 0.000000000000000e+0
        55 -5.311143973530918e+0 3.578269309332446e+0 0.000000000000000e+0
        56 -5.477011439880834e+0 3.690018956341554e+0 0.000000000000000e+0
        57 -5.669959308900120e+0 3.820013443678679e+0 0.000000000000000e+0
        58 -5.889987580588782e+0 3.968252771343822e+0 0.000000000000000e+0
        59 -6.137096254946818e+0 4.134736939336982e+0 0.000000000000000e+0
        60 -6.411285331974226e+0 4.319465947658159e+0 0.000000000000000e+0
        61 -6.712554811671008e+0 4.522439796307356e+0 0.000000000000000e+0
        62 -7.040904694037164e+0 4.743658485284568e+0 0.000000000000000e+0
        63 -7.396334979072694e+0 4.983122014589800e+0 0.000000000000000e+0
        64 -7.778845666777598e+0 5.240830384223048e+0 0.000000000000000e+0
        65 -8.188436757151878e+0 5.516783594184314e+0 0.000000000000000e+0
        66 -8.625108250195526e+0 5.810981644473596e+0 0.000000000000000e+0
        67 -9.088860145908551e+0 6.123424535090898e+0 0.000000000000000e+0
        68 -9.579692444290949e+0 6.454112266036216e+0 0.000000000000000e+0
        69 -1.009760514534272e+1 6.803044837309552e+0 0.000000000000000e+0
        70 -1.064259824906387e+1 7.170222248910906e+0 0.000000000000000e+0
        71 -1.121467175545439e+1 7.555644500840276e+0 0.000000000000000e+0
        72 -1.181382566451428e+1 7.959311593097666e+0 0.000000000000000e+0
        73 -3.409504536298283e+0 5.060650248839212e+0 0.000000000000000e+0
        74 -3.484764502651356e+0 5.172356909850380e+0 0.000000000000000e+0
        75 -3.578269309332446e+0 5.311143973530918e+0 0.000000000000000e+0
        76 -3.690018956341554e+0 5.477011439880834e+0 0.000000000000000e+0
        77 -3.820013443678678e+0 5.669959308900120e+0 0.000000000000000e+0
        78 -3.968252771343822e+0 5.889987580588782e+0 0.000000000000000e+0
        79 -4.134736939336982e+0 6.137096254946818e+0 0.000000000000000e+0
        80 -4.319465947658160e+0 6.411285331974226e+0 0.000000000000000e+0
        81 -4.522439796307356e+0 6.712554811671008e+0 0.000000000000000e+0
        82 -4.743658485284568e+0 7.040904694037164e+0 0.000000000000000e+0
        83 -4.983122014589800e+0 7.396334979072694e+0 0.000000000000000e+0
        84 -5.240830384223046e+0 7.778845666777598e+0 0.000000000000000e+0
        85 -5.516783594184314e+0 8.188436757151878e+0 0.000000000000000e+0
        86 -5.810981644473596e+0 8.625108250195526e+0 0.000000000000000e+0
        87 -6.123424535090896e+0 9.088860145908551e+0 0.000000000000000e+0
        88 -6.454112266036216e+0 9.579692444290949e+0 0.000000000000000e+0
        89 -6.803044837309552e+0 1.009760514534272e+1 0.000000000000000e+0
        90 -7.170222248910906e+0 1.064259824906387e+1 0.000000000000000e+0
        91 -7.555644500840276e+0 1.121467175545439e+1 0.000000000000000e+0
        92 -7.959311593097666e+0 1.181382566451428e+1 0.000000000000000e+0
        93 -1.178858420821506e+0 5.987085680677468e+0 0.000000000000000e+0
        94 -1.204880044826261e+0 6.119242087006802e+0 0.000000000000000e+0
        95 -1.237209941317018e+0 6.283436410022038e+0 0.000000000000000e+0
        96 -1.275848110293777e+0 6.479668649723172e+0 0.000000000000000e+0
        97 -1.320794551756536e+0 6.707938806110206e+0 0.000000000000000e+0
        98 -1.372049265705298e+0 6.968246879183140e+0 0.000000000000000e+0
        99 -1.429612252140060e+0 7.260592868941974e+0 0.000000000000000e+0
       100 -1.493483511060824e+0 7.584976775386704e+0 0.000000000000000e+0
       101 -1.563663042467589e+0 7.941398598517338e+0 0.000000000000000e+0
       102 -1.640150846360356e+0 8.329858338333867e+0 0.000000000000000e+0
       103 -1.722946922739124e+0 8.750355994836298e+0 0.000000000000000e+0
       104 -1.812051271603893e+0 9.202891568024629e+0 0.000000000000000e+0
       105 -1.907463892954664e+0 9.687465057898860e+0 0.000000000000000e+0
       106 -2.009184786791436e+0 1.020407646445899e+1 0.000000000000000e+0
       107 -2.117213953114209e+0 1.075272578770502e+1 0.000000000000000e+0
       108 -2.231551391922984e+0 1.133341302763695e+1 0.000000000000000e+0
       109 -2.352197103217760e+0 1.194613818425478e+1 0.000000000000000e+0
       110 -2.479151086998538e+0 1.259090125755851e+1 0.000000000000000e+0
       111 -2.612413343265316e+0 1.326770224754813e+1 0.000000000000000e+0
       112 -2.751983872018097e+0 1.397654115422366e+1 0.000000000000000e+0
       113 1.190449107812702e+0 5.984791813072774e+0 0.000000000000000e+0
       114 1.216726579757731e+0 6.116897585535250e+0 0.000000000000000e+0
       115 1.249374347931859e+0 6.281028999806810e+0 0.000000000000000e+0
       116 1.288392412335084e+0 6.477186055887458e+0 0.000000000000000e+0
       117 1.333780772967408e+0 6.705368753777186e+0 0.000000000000000e+0
       118 1.385539429828830e+0 6.965577093476004e+0 0.000000000000000e+0
       119 1.443668382919350e+0 7.257811074983906e+0 0.000000000000000e+0
       120 1.508167632238968e+0 7.582070698300892e+0 0.000000000000000e+0
       121 1.579037177787684e+0 7.938355963426964e+0 0.000000000000000e+0
       122 1.656277019565498e+0 8.326666870362118e+0 0.000000000000000e+0
       123 1.739887157572410e+0 8.747003419106360e+0 0.000000000000000e+0
       124 1.829867591808420e+0 9.199365609659688e+0 0.000000000000000e+0
       125 1.926218322273529e+0 9.683753442022100e+0 0.000000000000000e+0
       126 2.028939348967735e+0 1.020016691619360e+1 0.000000000000000e+0
       127 2.138030671891039e+0 1.074860603217418e+1 0.000000000000000e+0
       128 2.253492291043442e+0 1.132907078996385e+1 0.000000000000000e+0
       129 2.375324206424943e+0 1.194156118956260e+1 0.000000000000000e+0
       130 2.503526418035541e+0 1.258607723097044e+1 0.000000000000000e+0
       131 2.638098925875237e+0 1.326261891418736e+1 0.000000000000000e+0
       132 2.779041729944032e+0 1.397118623921337e+1 0.000000000000000e+0
       133 1.170541932096770e+0 5.884711682419384e+0 1.000000000000000e+0
       134 -1.159145069302751e+0 5.886967191034032e+0 1.000000000000000e+0
       135 -3.352489410273228e+0 4.976023990497420e+0 1.000000000000000e+0
       136 -4.976023990497420e+0 3.352489410273229e+0 1.000000000000000e+0
       137 -5.886967191034032e+0 1.159145069302752e+0 1.000000000000000e+0
       138 -5.884711682419384e+0 -1.170541932096768e+0 1.000000000000000e+0
       139 2.926354830241925e+0 1.471177920604846e+1 1.000000000000000e+0
       140 -2.897862673256879e+0 1.471741797758508e+1 1.000000000000000e+0
       141 -8.381223525683073e+0 1.244005997624355e+1 1.000000000000000e+0
       142 -1.244005997624355e+1 8.381223525683073e+0 1.000000000000000e+0
       143 -1.471741797758508e+1 2.897862673256880e+0 1.000000000000000e+0
       144 -1.471177920604846e+1 -2.926354830241919e+0 1.000000000000000e+0
       145 -5.984791813072774e+0 -1.190449107812699e+0 1.000000000000000e+0
       146 -6.116897585535250e+0 -1.216726579757729e+0 1.000000000000000e+0
       147 -6.281028999806810e+0 -1.249374347931856e+0 1.000000000000000e+0
       148 -6.477186055887458e+0 -1.288392412335082e+0 1.000000000000000e+0
       149 -6.705368753777186e+0 -1.333780772967405e+0 1.000000000000000e+0
       150 -6.965577093476004e+0 -1.385539429828827e+0 1.000000000000000e+0
       151 -7.257811074983906e+0 -1.443668382919347e+0 1.000000000000000e+0
       152 -7.582070698300892e+0 -1.508167632238965e+0 1.000000000000000e+0
       153 -7.938355963426964e+0 -1.579037177787681e+0 1.000000000000000e+0
       154 -8.326666870362118e+0 -1.656277019565494e+0 1.000000000000000e+0
       155 -8.747003419106360e+0 -1.739887157572406e+0 1.000000000000000e+0
       156 -9.199365609659688e+0 -1.829867591808416e+0 1.000000000000000e+0
       157 -9.683753442022100e+0 -1.926218322273525e+0 1.000000000000000e+0
       158 -1.020016691619360e+1 -2.028939348967731e+0 1.000000000000000e+0
       159 -1.074860603217418e+1 -2.138030671891035e+0 1.000000000000000e+0
       160 -1.132907078996385e+1 -2.253492291043437e+0 1.000000000000000e+0
       161 -1.194156118956260e+1 -2.375324206424938e+0 1.000000000000000e+0
       162 -1.258607723097044e+1 -2.503526418035536e+0 1.000000000000000e+0
       163 -1.326261891418736e+1 -2.638098925875232e+0 1.000000000000000e+0
       164 -1.397118623921337e+1 -2.779041729944027e+0 1.000000000000000e+0
       165 -5.987085680677468e+0 1.178858420821506e+0 1.000000000000000e+0
       166 -6.119242087006802e+0 1.204880044826262e+0 1.000000000000000e+0
       167 -6.283436410022038e+0 1.237209941317019e+0 1.000000000000000e+0
       168 -6.479668649723172e+0 1.275848110293777e+0 1.000000000000000e+0
       169 -6.707938806110206e+0 1.320794551756537e+0 1.000000000000000e+0
       170 -6.968246879183140e+0 1.372049265705298e+0 1.000000000000000e+0
       171 -7.260592868941974e+0 1.429612252140061e+0 1.000000000000000e+0
       172 -7.584976775386704e+0 1.493483511060825e+0 1.000000000000000e+0
       173 -7.941398598517338e+0 1.563663042467590e+0 1.000000000000000e+0
       174 -8.329858338333867e+0 1.640150846360356e+0 1.000000000000000e+0
       175 -8.750355994836298e+0 1.722946922739124e+0 1.000000000000000e+0
       176 -9.202891568024629e+0 1.812051271603894e+0 1.000000000000000e+0
       177 -9.687465057898859e+0 1.907463892954665e+0 1.000000000000000e+0
       178 -1.020407646445899e+1 2.009184786791436e+0 1.000000000000000e+0
       179 -1.075272578770502e+1 2.117213953114209e+0 1.000000000000000e+0
       180 -1.133341302763695e+1 2.231551391922985e+0 1.000000000000000e+0
       181 -1.194613818425478e+1 2.352197103217762e+0 1.000000000000000e+0
       182 -1.259090125755850e+1 2.479151086998539e+0 1.000000000000000e+0
       183 -1.326770224754813e+1 2.612413343265317e+0 1.000000000000000e+0
       184 -1.397654115422365e+1 2.751983872018098e+0 1.000000000000000e+0
       185 -5.060650248839212e+0 3.409504536298283e+0 1.000000000000000e+0
       186 -5.172356909850380e+0 3.484764502651356e+0 1.000000000000000e+0
       187 -5.311143973530918e+0 3.578269309332446e+0 1.000000000000000e+0
       188 -5.477011439880834e+0 3.690018956341554e+0 1.000000000000000e+0
       189 -5.669959308900120e+0 3.820013443678679e+0 1.000000000000000e+0
       190 -5.889987580588782e+0 3.968252771343822e+0 1.000000000000000e+0
       191 -6.137096254946818e+0 4.134736939336982e+0 1.000000000000000e+0
       192 -6.411285331974226e+0 4.319465947658159e+0 1.000000000000000e+0
       193 -6.712554811671008e+0 4.522439796307356e+0 1.000000000000000e+0
       194 -7.040904694037164e+0 4.743658485284568e+0 1.000000000000000e+0
       195 -7.396334979072694e+0 4.983122014589800e+0 1.000000000000000e+0
       196 -7.778845666777598e+0 5.240830384223048e+0 1.000000000000000e+0
       197 -8.188436757151878e+0 5.516783594184314e+0 1.000000000000000e+0
       198 -8.625108250195526e+0 5.810981644473596e+0 1.000000000000000e+0
       199 -9.088860145908551e+0 6.123424535090898e+0 1.000000000000000e+0
       200 -9.579692444290949e+0 6.454112266036216e+0 1.000000000000000e+0
       201 -1.009760514534272e+1 6.803044837309552e+0 1.000000000000000e+0
       202 -1.064259824906387e+1 7.170222248910906e+0 1.000000000000000e+0
       203 -1.121467175545439e+1 7.555644500840276e+0 1.000000000000000e+0
       204 -1.181382566451428e+1 7.959311593097666e+0 1.000000000000000e+0
       205 -3.409504536298283e+0 5.060650248839212e+0 1.000000000000000e+0
       206 -3.484764502651356e+0 5.172356909850380e+0 1.000000000000000e+0
       207 -3.578269309332446e+0 5.311143973530918e+0 1.000000000000000e+0
       208 -3.690018956341554e+0 5.477011439880834e+0 1.000000000000000e+0
       209 -3.820013443678678e+0 5.669959308900120e+0 1.000000000000000e+0
       210 -3.968252771343822e+0 5.889987580588782e+0 1.000000000000000e+0
       211 -4.134736939336982e+0 6.137096254946818e+0 1.000000000000000e+0
       212 -4.319465947658160e+0 6.411285331974226e+0 1.000000000000000e+0
       213 -4.522439796307356e+0 6.712554811671008e+0 1.000000000000000e+0
       214 -4.743658485284568e+0 7.040904694037164e+0 1.000000000000000e+0
       215 -4.983122014589800e+0 7.396334979072694e+0 1.000000000000000e+0
       216 -5.240830384223046e+0 7.778845666777598e+0 1.000000000000000e+0
       217 -5.516783594184314e+0 8.188436757151878e+0 1.000000000000000e+0
       218 -5.810981644473596e+0 8.625108250195526e+0 1.000000000000000e+0
       219 -6.123424535090896e+0 9.088860145908551e+0 1.000000000000000e+0
       220 -6.454112266036216e+0 9.579692444290949e+0 1.000000000000000e+0
       221 -6.803044837309552e+0 1.009760514534272e+1 1.000000000000000e+0
       222 -7.170222248910906e+0 1.064259824906387e+1 1.000000000000000e+0
       223 -7.555644500840276e+0 1.121467175545439e+1 1.000000000000000e+0
       224 -7.959311593097666e+0 1.181382566451428e+1 1.000000000000000e+0
       225 -1.178858420821506e+0 5.987085680677468e+0 1.000000000000000e+0
       226 -1.204880044826261e+0 6.119242087006802e+0 1.000000000000000e+0
       227 -1.237209941317018e+0 6.283436410022038e+0 1.000000000000000e+0
       228 -1.275848110293777e+0 6.479668649723172e+0 1.000000000000000e+0
       229 -1.320794551756536e+0 6.707938806110206e+0 1.000000000000000e+0
       230 -1.372049265705298e+0 6.968246879183140e+0 1.000000000000000e+0
       231 -1.429612252140060e+0 7.260592868941974e+0 1.000000000000000e+0
       232 -1.493483511060824e+0 7.584976775386704e+0 1.000000000000000e+0
       233 -1.563663042467589e+0 7.941398598517338e+0 1.000000000000000e+0
       234 -1.640150846360356e+0 8.329858338333867e+0 1.000000000000000e+0
       235 -1.722946922739124e+0 8.750355994836298e+0 1.000000000000000e+0
       236 -1.812051271603893e+0 9.202891568024629e+0 1.000000000000000e+0
       237 -1.907463892954664e+0 9.687465057898860e+0 1.000000000000000e+0
       238 -2.009184786791436e+0 1.020407646445899e+1 1.000000000000000e+0
       239 -2.117213953114209e+0 1.075272578770502e+1 1.000000000000000e+0
       240 -2.231551391922984e+0 1.133341302763695e+1 1.000000000000000e+0
       241 -2.352197103217760e+0 1.194613818425478e+1 1.000000000000000e+0
       242 -2.479151086998538e+0 1.259090125755851e+1 1.000000000000000e+0
       243 -2.612413343265316e+0 1.326770224754813e+1 1.000000000000000e+0
       244 -2.751983872018097e+0 1.397654115422366e+1 1.000000000000000e+0
       245 1.190449107812702e+0 5.984791813072774e+0 1.000000000000000e+0
       246 1.216726579757731e+0 6.116897585535250e+0 1.000000000000000e+0
       247 1.249374347931859e+0 6.281028999806810e+0 1.000000000000000e+0
       248 1.288392412335084e+0 6.477186055887458e+0 1.000000000000000e+0
       249 1.333780772967408e+0 6.705368753777186e+0 1.000000000000000e+0
       250 1.385539429828830e+0 6.965577093476004e+0 1.000000000000000e+0
       251 1.443668382919350e+0 7.257811074983906e+0 1.000000000000000e+0
       252 1.508167632238968e+0 7.582070698300892e+0 1.000000000000000e+0
       253 1.579037177787684e+0 7.938355963426964e+0 1.000000000000000e+0
       254 1.656277019565498e+0 8.326666870362118e+0 1.000000000000000e+0
       255 1.739887157572410e+0 8.747003419106360e+0 1.000000000000000e+0
       256 1.829867591808420e+0 9.199365609659688e+0 1.000000000000000e+0
       257 1.926218322273529e+0 9.683753442022100e+0 1.000000000000000e+0
       258 2.028939348967735e+0 1.020016691619360e+1 1.000000000000000e+0
       259 2.138030671891039e+0 1.074860603217418e+1 1.000000000000000e+0
       260 2.253492291043442e+0 1.132907078996385e+1 1.000000000000000e+0
       261 2.375324206424943e+0 1.194156118956260e+1 1.000000000000000e+0
       262 2.503526418035541e+0 1.258607723097044e+1 1.000000000000000e+0
       263 2.638098925875237e+0 1.326261891418736e+1 1.000000000000000e+0
       264 2.779041729944032e+0 1.397118623921337e+1 1.000000000000000e+0
