-37.998,76.647,7.0006,0,0,0,0.0010992,0.0012329,0.00068103,0.00080008,0.0018211
-37.998,76.647,8.4996,0,0,0,0.0014648,0.0015848,0.0014581,0.001799,0.00012384
-37.998,76.647,10,0,0,0,0.0010367,0.0041333,0.024261,-0.017016,-0.0074848
-33.998,76.647,0.99951,0,0,0,0.00054613,0.00086664,0.001529,0.00095245,0.0014683
-33.998,76.647,2.5002,0,0,0,0.00054057,0.00080619,0.00010943,0.0010358,0.00044341
-33.998,76.647,3.9992,0,0,0,0.0010386,0.00056367,0.0016823,0.00093464,0.0015637
-33.998,76.647,5.4999,0,0,0,0.0011043,0.0014098,0.00081199,0.0008137,0.00090776
-33.998,76.647,7.0006,0,0,0,0.00081469,0.00096446,0.0012397,0.0011755,0.0016816
-33.998,76.647,8.4996,0,0,0,0.0015651,0.0018624,0.0020782,0.0014649,0.00099715
-33.998,76.647,10,0,0,0,-0.0038959,0.0013829,-0.016053,-0.014302,-0.0063028
-29.997,76.647,0.99951,0,0,0,0.00063456,0.00085349,0.001293,0.0009497,0.0019608
-29.997,76.647,2.5002,0,0,0,0.00053891,0.0011023,-0.00020122,0.00088585,0.0016499
-29.997,76.647,3.9992,0,0,0,0.0010254,0.0013533,0.00076294,0.0011791,0.00028837
-29.997,76.647,5.4999,0,0,0,0.0012388,0.0006394,0.001032,0.0011314,0.00071087
-29.997,76.647,7.0006,0,0,0,0.00069751,0.00071973,0.00063926,0.0010317,0.0010984
-29.997,76.647,8.4996,0,0,0,0.0014635,0.001645,0.0015866,0.0011376,0.002391
-29.997,76.647,10,0,0,0,0.010475,0.01085,-0.0053392,-0.0021192,-0.0038643
-25.997,76.647,0.99951,0,0,0,0.00060985,0.0004322,0.00068047,0.00067572,0.0018286
-25.997,76.647,2.5002,0,0,0,0.00065655,0.0007626,0.00073141,0.00062353,-0.0010759
-25.997,76.647,3.9992,0,0,0,0.00083668,0.00087488,0.00053045,0.00078865,0.020847
-25.997,76.647,5.4999,0,0,0,0.00094644,0.0010008,-0.00011948,0.00095473,-0.0033335
-25.997,76.647,7.0006,0,0,0,0.00052793,0.00070188,0.0014129,0.00084844,0.00054392
-25.997,76.647,8.4996,0,0,0,0.0015962,0.0017028,0.0014394,0.0017778,0.0061421
-25.997,76.647,10,0,0,0,0.0084963,0.011174,0.00013202,-0.0033223,-0.0022022
-21.996,76.647,0.99951,0,0,0,0.00054969,0.0004554,0.00067892,0.00061081,0.00081421
-21.996,76.647,2.5002,0,0,0,0.00058157,0.00047364,0.00078875,0.00077442,-0.021273
-21.996,76.647,3.9992,0,0,0,0.00064681,0.0006004,0.00074731,0.0010189,0.0006916
-21.996,76.647,5.4999,0,0,0,0.0007295,0.0010047,0.0011471,0.00069403,0.002936
-21.996,76.647,7.0006,0,0,0,0.00083552,0.00085808,0.00077873,0.00092736,0.0005191
-21.996,76.647,8.4996,0,0,0,0.00090723,0.0017048,0.0012675,0.001667,0.0012666
-21.996,76.647,10,0,0,0,-0.0032789,-0.026653,-0.0031013,0.0052217,-0.0034388
-17.996,76.647,0.99951,0,0,0,0.0003787,0.0004379,-0.00011101,0.00022504,0.00018714
-17.996,76.647,2.5002,0,0,0,0.0003402,0.00034113,0.0011354,0.00067929,1.4165e-05
-17.996,76.647,3.9992,0,0,0,0.00089714,0.00074912,-0.0026758,0.00067204,0.0013248
-17.996,76.647,5.4999,0,0,0,0.0010745,0.00021104,-0.00029238,0.00093415,0.0015582
-17.996,76.647,7.0006,0,0,0,0.00029155,0.00079105,0.00040105,0.00042537,-2.8614e-05
-17.996,76.647,8.4996,0,0,0,0.0015513,0.0012158,0.0017605,0.0010678,0.0035349
-17.996,76.647,10,0,0,0,-0.0022692,0.015501,-0.0073549,-0.00091691,-0.012299
-13.995,76.647,0.99951,0,0,0,0.00012455,0.0001536,0.00033804,0.00061308,0.0021159
-13.995,76.647,2.5002,0,0,0,0.00068673,0.00086959,0.00063443,0.00031463,0.00013188
-13.995,76.647,3.9992,0,0,0,0.00024272,0.00031854,-0.00084563,0.00068627,0.00095113
-13.995,76.647,5.4999,0,0,0,0.00042701,0.00041712,0.00057616,0.00032969,-0.0002937
-13.995,76.647,7.0006,0,0,0,0.00067136,7.5459e-05,0.00034679,0.00058491,0.00069766
-13.995,76.647,8.4996,0,0,0,0.00098673,0.0010905,0.0010698,0.0016623,0.0035113
-13.995,76.647,10,0,0,0,-0.021886,0.0029669,0.0026727,-0.0036872,-0.010752
-9.9949,76.647,0.99951,0,0,0,0.00034238,0.00044277,-2.5917e-05,0.00038856,0.0017426
-9.9949,76.647,2.5002,0,0,0,0.00064098,0.00046729,0.0015659,0.00066272,0.00087293
-9.9949,76.647,3.9992,0,0,0,0.00025577,0.00047647,0.001394,0.00043682,0.0017064
-9.9949,76.647,5.4999,0,0,0,0.00088945,0.00099727,0.0026644,0.00048678,0.0017802
-9.9949,76.647,7.0006,0,0,0,0.00058381,0.00092436,0.00012839,0.0010766,0.001712
-9.9949,76.647,8.4996,0,0,0,0.0012669,0.0016861,0.0024931,0.001559,0.0019282
-9.9949,76.647,10,0,0,0,-0.0097947,-0.0082458,0.00054763,0.011189,0.020847
-5.9944,76.647,0.99951,0,0,0,0.00019465,0.00065623,0.00016487,0.00071486,0.00039542
-5.9944,76.647,2.5002,0,0,0,0.00055049,0.00077653,0.00086202,0.00057945,0.0011269
-5.9944,76.647,3.9992,0,0,0,5.9368e-05,0.00050609,0.0010434,0.00074309,-0.021327
-5.9944,76.647,5.4999,0,0,0,0.00060555,0.00065367,-0.00043958,0.00011133,0.0010264
-5.9944,76.647,7.0006,0,0,0,0.00035917,0.0010393,0.00022588,0.00080546,0.0035375
-5.9944,76.647,8.4996,0,0,0,0.0013141,0.001521,0.00089554,0.001507,0.00675
-5.9944,76.647,10,0,0,0,-0.028931,0.0067566,0.016285,0.019366,0.013818
-1.9939,76.647,0.99951,0,0,0,0.0003706,0.00022813,-9.1154e-06,0.00071913,0.0011706
-1.9939,76.647,2.5002,0,0,0,0.00029414,0.00057433,0.001043,0.00013352,0.0016224
-1.9939,76.647,3.9992,0,0,0,-0.00019138,0.00013544,-0.00098037,0.00031505,0.00086707
-1.9939,76.647,5.4999,0,0,0,0.00016393,0.00027872,0.0002298,-4.1509e-05,-0.00016855
-1.9939,76.647,7.0006,0,0,0,0.00014733,-0.00032177,0.0002128,0.00032692,0.00081902
-1.9939,76.647,8.4996,0,0,0,0.0011101,0.00059876,0.00017743,0.00093684,0.001386
-1.9939,76.647,10,0,0,0,0.0062201,0.0077306,0.013325,-0.022721,0.020847
