2.8665,0.00094754,965.15,571.96,102.71,580.04,9.6396,7304.1,6303.2,2804,6558,865.35,3,3,3,3,3,0.083287,0.10866,0.18477,0.11701,0.25372,0.098008,0.12441,0.15858,0.15225,0.21466,0.045095,0.071143,0.16235,0.07385,0.2275
2.8532,0.0052291,905.72,823.79,133.48,533.63,3.0106,10190,8948.3,2282.9,4249.9,766.05,3,3,3,3,3,0.089851,0.094298,0.16216,0.10762,0.29876,0.10237,0.11955,0.14359,0.13314,0.25681,0.054734,0.057532,0.12749,0.062728,0.25736
2.8721,-0.00087969,881.38,858.56,58.228,457.49,22.845,8662.8,10442,1570.5,3466.8,1023.4,3,3,3,3,3,0.086788,0.091525,0.15999,0.12162,0.29551,0.10485,0.11092,0.14292,0.15144,0.25368,0.049933,0.058917,0.14475,0.066602,0.23928
2.8675,0.00061767,758.41,1249.5,133,623.79,20.02,9899.7,13317,2045.1,6355.8,902.58,3,3,3,3,3,0.091364,0.086735,0.14278,0.11488,0.32952,0.096503,0.11862,0.13154,0.15457,0.28833,0.064177,0.050479,0.12335,0.065975,0.25554
2.8706,-0.00024649,984.64,927.41,75.512,493.91,22.967,10899,9601.4,2057.8,6314.8,979.39,3,3,3,3,3,0.0901,0.08992,0.19761,0.12326,0.33879,0.098691,0.10622,0.17608,0.13937,0.31707,0.053407,0.055563,0.16622,0.086344,0.24558
2.8692,0.00046558,741.58,460.71,33.828,125.1,49.461,11425,3664.4,742.79,2608.7,659.39,3,3,3,3,3,0.1112,0.10609,0.20476,0.22211,0.26079,0.13622,0.13246,0.18511,0.22152,0.23761,0.076192,0.063957,0.16665,0.18579,0.19203
2.9188,-0.016032,5.6263,5.9372,8.843,6.0029,0.89652,594.3,471.5,551.54,580.46,448.84,3,3,3,3,3,0.34827,0.3681,0.45063,0.56933,0.64691,0.31195,0.32933,0.42696,0.531,0.67433,0.31051,0.29362,0.35591,0.38574,0.43527
