-58.001,76.647,0.99951,0,0,0,-0.0016776,-0.0012449,-0.0013825,-0.0014217,-0.021028
-58.001,76.647,2.5002,0,0,0,-0.0012121,-0.0011682,-0.0014534,-0.001479,5.1127e-05
-58.001,76.647,3.9992,0,0,0,-0.00095043,-0.0014771,-0.0010959,-0.001105,-0.0030965
-58.001,76.647,5.4999,0,0,0,-0.0011759,-0.0011522,-0.0011846,-0.00072126,-0.002402
-58.001,76.647,7.0006,0,0,0,-0.001615,-0.0016067,-0.00086853,-0.0011814,0.00040378
-58.001,76.647,8.4996,0,0,0,-0.0013837,-0.0014866,-0.00073355,-0.0011135,4.5956e-05
-58.001,76.647,10,0,0,0,-0.00030033,-0.00096016,0.0046815,-0.00089268,0.0018296
-54,76.647,0.99951,0,0,0,-0.0010285,-0.0011987,-0.0010363,-0.0013916,-0.0014373
-54,76.647,2.5002,0,0,0,-0.0014524,-0.0012137,-0.0015883,-0.0013289,-0.0023168
-54,76.647,3.9992,0,0,0,-0.00049293,-0.0013383,-0.0013158,-0.0011555,-0.0024978
-54,76.647,5.4999,0,0,0,-0.0013782,-0.0017188,-0.0013212,-0.0013174,-0.002383
-54,76.647,7.0006,0,0,0,-0.00098344,-0.0010917,-5.9525e-05,-0.0010454,-0.0016532
-54,76.647,8.4996,0,0,0,-0.0010948,-0.0010243,-0.0013136,-0.0014403,-0.0012342
-54,76.647,10,0,0,0,-0.0015858,-0.0012857,-0.0012606,-0.00071508,-0.017947
-50,76.647,0.99951,0,0,0,-0.0011315,-0.0010596,-0.0011092,-0.0013223,-0.0082486
-50,76.647,2.5002,0,0,0,-0.00062306,-0.0007626,-0.0004986,-0.00090089,-0.0073008
-50,76.647,3.9992,0,0,0,-0.0012011,-0.00099736,-0.00051305,-0.00083421,-0.0059832
-50,76.647,5.4999,0,0,0,-0.00053119,-0.00090553,-0.0014944,-0.00099145,-0.0044169
-50,76.647,7.0006,0,0,0,-0.00098692,-0.00063701,-0.001274,-0.00039423,-0.00081866
-50,76.647,8.4996,0,0,0,-0.0013564,-0.0011806,-0.00072918,-0.00083847,-0.00058326
-50,76.647,10,0,0,0,-0.0010064,0.00015116,-0.02411,0.00070145,-0.0015026
-45.999,76.647,0.99951,0,0,0,-0.0010597,-0.00062769,-0.00022445,-0.0010384,-0.0010121
-45.999,76.647,2.5002,0,0,0,-0.00085127,-0.00069094,-0.00069083,-0.00087228,-0.00076352
-45.999,76.647,3.9992,0,0,0,-0.00083462,-0.00060438,-0.00092651,-0.00060064,0.0010482
-45.999,76.647,5.4999,0,0,0,-0.00024957,-0.00057446,-0.00062583,-0.00065181,-0.0011391
-45.999,76.647,7.0006,0,0,0,-0.00072002,-0.00059013,-0.0010835,-0.00034213,-0.02041
-45.999,76.647,8.4996,0,0,0,-0.00092753,2.5372e-06,-0.00076119,-0.00053467,-0.0014042
-45.999,76.647,10,0,0,0,0.00060243,0.0012321,0.0050503,0.00015517,-0.00075873
-41.999,76.647,0.99951,0,0,0,-0.0010447,-0.00043938,-0.0006332,-0.00086735,0.00012385
-41.999,76.647,2.5002,0,0,0,-0.00035979,-0.00045154,-0.00032742,-0.00067755,-0.0045546
-41.999,76.647,3.9992,0,0,0,-0.00054172,-0.0001592,-0.0014005,-0.00029827,-0.0071312
-41.999,76.647,5.4999,0,0,0,-0.00051684,-0.00060837,0.00067135,-0.000671,-0.00091394
-41.999,76.647,7.0006,0,0,0,-0.00069775,-0.00022904,0.00038941,-0.00027645,-0.00062016
-41.999,76.647,8.4996,0,0,0,-0.00037336,0.0001502,-0.00051019,-0.000226,0.00049156
-41.999,76.647,10,0,0,0,0.0017527,0.00077338,-0.0023379,-0.00024303,0.0095591
-37.998,76.647,0.99951,0,0,0,-0.00069119,-0.00023935,-0.00082567,-0.00043,-0.0017344
-37.998,76.647,2.5002,0,0,0,-0.00069112,-0.00076966,-0.00054678,-0.00028197,-0.00020511
-37.998,76.647,3.9992,0,0,0,-0.00018681,-6.6046e-06,-0.0005876,-0.0002672,-0.00038957
-37.998,76.647,5.4999,0,0,0,-0.0006009,0.00024387,-6.9983e-05,-0.00010054,0.0026278
-37.998,76.647,7.0006,0,0,0,0.00016959,-0.00023723,0.00010452,0.00015214,-0.00023427
-37.998,76.647,8.4996,0,0,0,-0.00030525,-0.00038682,-0.0001764,2.2387e-05,0.0095109
-37.998,76.647,10,0,0,0,0.00087233,0.00070009,0.018117,0.001109,0.0060646
-33.998,76.647,0.99951,0,0,0,-0.00049072,-0.00039406,0.00027485,-0.00036732,-0.00020112
-33.998,76.647,2.5002,0,0,0,-0.00069112,-0.00037249,-0.00071926,-0.000209,-0.0022612
-33.998,76.647,3.9992,0,0,0,-0.0001499,-0.00014717,-1.0179e-05,-0.00032249,0.00040852
-33.998,76.647,5.4999,0,0,0,1.0276e-05,-0.00016428,0.0018344,3.3437e-05,0.00051446
-33.998,76.647,7.0006,0,0,0,0.00026801,0.00019737,-0.00050214,-1.2329e-06,0.00059299
-33.998,76.647,8.4996,0,0,0,-0.0003634,0.00064196,0.00042394,0.00035261,0.0013503
-33.998,76.647,10,0,0,0,0.0012302,0.00235,0.017255,0.0016487,0.015235
-29.997,76.647,0.99951,0,0,0,-0.00042416,-6.1103e-05,-0.0010588,-0.00057983,-0.0028195
-29.997,76.647,2.5002,0,0,0,-0.00080734,-0.0001421,-0.0002982,-8.4173e-05,-0.0025997
-29.997,76.647,3.9992,0,0,0,0.00028876,-0.00037764,-0.00030726,0.00020762,-0.00063538
-29.997,76.647,5.4999,0,0,0,-0.00075897,-0.00016832,-0.000611,-0.00014223,0.00061464
-29.997,76.647,7.0006,0,0,0,-0.00049687,0.00024867,0.00054276,-0.00032828,-0.00050273
-29.997,76.647,8.4996,0,0,0,0.00021939,0.0004201,-0.0012134,0.00032952,-0.0030324
-29.997,76.647,10,0,0,0,0.00077333,0.0008727,0.0082406,-0.00030094,-0.004747
-25.997,76.647,0.99951,0,0,0,-0.00037632,-0.00015267,-0.00043093,-0.00034318,0.0025399
-25.997,76.647,2.5002,0,0,0,-0.00032391,-0.00059875,-0.0011503,-0.0003277,0.0096077
-25.997,76.647,3.9992,0,0,0,-0.00026745,-0.00013707,-0.00046085,4.8723e-05,-0.0078438
-25.997,76.647,5.4999,0,0,0,-0.00033567,0.00015017,-2.8559e-05,-0.00028638,-0.0014859
-25.997,76.647,7.0006,0,0,0,-0.00026904,-0.00023353,-0.00026075,-0.00014031,-0.0010769
-25.997,76.647,8.4996,0,0,0,-0.00040073,8.1897e-05,-0.00011783,0.00035762,0.0014783
-25.997,76.647,10,0,0,0,0.0011218,0.0011983,-9.9791e-05,0.00015245,0.0029046
-21.996,76.647,0.99951,0,0,0,-0.00041807,-0.00049063,-0.00073213,-0.00066029,-0.0002671
-21.996,76.647,2.5002,0,0,0,-8.3726e-08,-0.00034832,-0.00054805,-0.00028259,-0.0010649
-21.996,76.647,3.9992,0,0,0,-0.00095094,-0.00017023,0.00048119,-0.00074516,-0.001463
-21.996,76.647,5.4999,0,0,0,-0.00031483,-0.00012526,-0.00052003,4.2327e-05,-0.0021041
-21.996,76.647,7.0006,0,0,0,-5.5289e-05,-0.00035153,-0.00057374,-6.4648e-06,-0.001932
-21.996,76.647,8.4996,0,0,0,-2.1708e-05,2.3641e-06,-0.00027449,4.1078e-05,-0.0034084
-21.996,76.647,10,0,0,0,0.0019293,0.0017076,-0.011855,0.00051438,0.02064
-17.996,76.647,0.99951,0,0,0,-0.00075676,-0.00024076,-0.00029038,-0.00070438,-0.00049432
-17.996,76.647,2.5002,0,0,0,-0.00022011,-0.00062175,-0.0010041,-0.00048082,0.0081925
-17.996,76.647,3.9992,0,0,0,-0.0010043,-0.00016207,-0.0007778,-0.00067696,-0.0029865
-17.996,76.647,5.4999,0,0,0,-0.00016507,-0.00048662,-0.0013196,-0.00058791,0.000486
-17.996,76.647,7.0006,0,0,0,-0.00085232,-0.00056844,-0.0011923,-0.00094097,-0.00088984
-17.996,76.647,8.4996,0,0,0,-0.00056518,-0.0004946,-0.0010489,-0.00042823,0.01752
-17.996,76.647,10,0,0,0,-0.0012553,0.026429,-0.018121,0.0012685,-0.0014829
-13.995,76.647,0.99951,0,0,0,-0.0011514,-0.00071064,-0.0010886,-0.00079041,-0.00019609
-13.995,76.647,2.5002,0,0,0,-0.00073686,-0.00077457,-0.00081434,-0.00076185,0.0023232
-13.995,76.647,3.9992,0,0,0,-0.0014356,-0.0013344,-0.00070188,-0.00074696,-0.0035683
-13.995,76.647,5.4999,0,0,0,-0.0010173,-0.00094509,-0.0021286,-0.0013967,-0.001623
-13.995,76.647,7.0006,0,0,0,-0.0018584,-0.0015746,-0.0016655,-0.0011128,-0.0018951
-13.995,76.647,8.4996,0,0,0,-0.0010359,-0.00075996,-0.00043382,-0.0008937,0.0012445
-13.995,76.647,10,0,0,0,-0.0021072,-0.0026942,0.010592,-0.0018763,-0.021028
